    6    64      1.00     0.058
    7    64      1.00     0.056
    8    64      1.00     0.057
    9    64      1.00     0.057
   10    64      1.00     0.057
    1   128      0.00     0.127
    2   128      0.00     0.109
    3   128      0.00     0.105
    4   128      0.00     0.103
    5   128      0.00     0.104
    6   128      0.00     0.103
    7   128      0.00     0.103
    8   128      0.00     0.103
    9   128      0.00     0.103
   10   128      0.00     0.103
    1   128      0.01     0.116
    2   128      0.01     0.104
    3   128      0.01     0.103
    4   128      0.01     0.103
    5   128      0.01     0.103
    6   128      0.01     0.103
    7   128      0.01     0.103
    8   128      0.01     0.104
    9   128      0.01     0.103
   10   128      0.01     0.103
    1   128      0.05     0.115
    2   128      0.05     0.103
    3   128      0.05     0.103
    4   128      0.05     0.103
    5   128      0.05     0.103
    6   128      0.05     0.103
    7   128      0.05     0.104
    8   128      0.05     0.103
    9   128      0.05     0.103
   10   128      0.05     0.129
    1   128      0.10     0.116
    2   128      0.10     0.104
    3   128      0.10     0.103
    4   128      0.10     0.103
    5   128      0.10     0.103
    6   128      0.10     0.103
    7   128      0.10     0.110
    8   128      0.10     0.104
    9   128      0.10     0.103
   10   128      0.10     0.104
    1   128      0.25     0.116
    2   128      0.25     0.103
    3   128      0.25     0.103
    4   128      0.25     0.103
    5   128      0.25     0.103
    6   128      0.25     0.109
    7   128      0.25     0.103
    8   128      0.25     0.103
    9   128      0.25     0.104
   10   128      0.25     0.103
    1   128      0.50     0.116
    2   128      0.50     0.103
    3   128      0.50     0.103
    4   128      0.50     0.103
    5   128      0.50     0.103
    6   128      0.50     0.103
    7   128      0.50     0.103
    8   128      0.50     0.103
    9   128      0.50     0.103
   10   128      0.50     0.103
    1   128      0.75     0.115
    2   128      0.75     0.104
    3   128      0.75     0.103
    4   128      0.75     0.103
    5   128      0.75     0.110
    6   128      0.75     0.103
    7   128      0.75     0.103
    8   128      0.75     0.114
    9   128      0.75     0.104
   10   128      0.75     0.103
    1   128      0.90     0.115
    2   128      0.90     0.124
    3   128      0.90     0.103
    4   128      0.90     0.103
    5   128      0.90     0.103
    6   128      0.90     0.103
    7   128      0.90     0.105
    8   128      0.90     0.105
    9   128      0.90     0.103
   10   128      0.90     0.105
    1   128      0.95     0.117
    2   128      0.95     0.105
    3   128      0.95     0.104
    4   128      0.95     0.105
    5   128      0.95     0.104
    6   128      0.95     0.104
    7   128      0.95     0.105
    8   128      0.95     0.104
    9   128      0.95     0.105
   10   128      0.95     0.104
    1   128      0.99     0.117
    2   128      0.99     0.104
    3   128      0.99     0.104
    4   128      0.99     0.104
    5   128      0.99     0.105
    6   128      0.99     0.105
    7   128      0.99     0.105
    8   128      0.99     0.104
    9   128      0.99     0.104
   10   128      0.99     0.104
    1   128      1.00     0.123
    2   128      1.00     0.104
    3   128      1.00     0.113
    4   128      1.00     0.115
    5   128      1.00     0.105
    6   128      1.00     0.104
    7   128      1.00     0.104
    8   128      1.00     0.104
    9   128      1.00     0.104
   10   128      1.00     0.104
    1   256      0.00     0.259
    2   256      0.00     0.214
    3   256      0.00     0.214
    4   256      0.00     0.215
    5   256      0.00     0.203
    6   256      0.00     0.206
    7   256      0.00     0.212
    8   256      0.00     0.215
    9   256      0.00     0.212
   10   256      0.00     0.215
    1   256      0.01     0.231
    2   256      0.01     0.217
    3   256      0.01     0.205
    4   256      0.01     0.197
    5   256      0.01     0.212
    6   256      0.01     0.211
    7   256      0.01     0.203
    8   256      0.01     0.226
    9   256      0.01     0.213
   10   256      0.01     0.215
    1   256      0.05     0.233
    2   256      0.05     0.215
    3   256      0.05     0.211
    4   256      0.05     0.215
    5   256      0.05     0.196
    6   256      0.05     0.204
    7   256      0.05     0.215
    8   256      0.05     0.211
    9   256      0.05     0.213
   10   256      0.05     0.194
    1   256      0.10     0.225
    2   256      0.10     0.195
    3   256      0.10     0.195
    4   256      0.10     0.196
    5   256      0.10     0.212
    6   256      0.10     0.216
    7   256      0.10     0.212
    8   256      0.10     0.216
    9   256      0.10     0.195
   10   256      0.10     0.212
    1   256      0.25     0.239
    2   256      0.25     0.209
    3   256      0.25     0.216
    4   256      0.25     0.195
    5   256      0.25     0.213
    6   256      0.25     0.214
    7   256      0.25     0.212
    8   256      0.25     0.215
    9   256      0.25     0.195
   10   256      0.25     0.231
    1   256      0.50     0.229
    2   256      0.50     0.197
    3   256      0.50     0.196
    4   256      0.50     0.212
    5   256      0.50     0.220
    6   256      0.50     0.196
    7   256      0.50     0.205
    8   256      0.50     0.211
    9   256      0.50     0.215
   10   256      0.50     0.216
    1   256      0.75     0.247
    2   256      0.75     0.219
    3   256      0.75     0.199
    4   256      0.75     0.215
    5   256      0.75     0.211
    6   256      0.75     0.214
    7   256      0.75     0.211
    8   256      0.75     0.221
    9   256      0.75     0.214
   10   256      0.75     0.196
    1   256      0.90     0.247
    2   256      0.90     0.224
    3   256      0.90     0.205
    4   256      0.90     0.206
    5   256      0.90     0.212
    6   256      0.90     0.215
    7   256      0.90     0.213
    8   256      0.90     0.213
    9   256      0.90     0.215
   10   256      0.90     0.215
    1   256      0.95     0.233
    2   256      0.95     0.211
    3   256      0.95     0.203
    4   256      0.95     0.211
    5   256      0.95     0.213
    6   256      0.95     0.233
    7   256      0.95     0.216
    8   256      0.95     0.213
    9   256      0.95     0.206
   10   256      0.95     0.227
    1   256      0.99     0.233
    2   256      0.99     0.199
    3   256      0.99     0.209
